PhotoName,Inclination,Temperature,size,PA
20240107200028_79339aebf6884b1c9a68188163d44f85.png,-13.4,2692,73.0,221.9468059766154
20240107200030_ab4540956ff24c12bc98310ca757c12c.png,-13.3,2692,64.0,77.02280122820194
20240107200033_80b700e3811b415e93219c7feb9196e1.png,-13.2,2692,69.0,51.47406425258582
20240107200035_7c7b328fb7244002a334bb5cfa9aca27.png,-13.1,2692,72.0,89.571086560791
20240107200038_ed305706fed24edfa61c58bb291d862d.png,-13.0,2692,64.0,272.36091430928786
20240107200041_98ef37dd2c0f4c13be39d972c66a172a.png,-12.9,2692,70.0,163.67940238707888
20240107200044_825843c173c64dfe86e7ae11f616fee4.png,-12.8,2692,70.0,359.25582218277634
20240107200046_600ddf9e8c1740c88854c28efbf64d2a.png,-12.7,2692,66.0,39.61197776512725
20240107200048_2e6efb49aaeb465c9907a9bdea67d6bb.png,-12.6,2692,71.0,93.48473490142888
20240107200051_093d0996f0cc43458db11cbfe263a581.png,-12.5,2692,68.0,170.75040309210368
20240107200054_3615991feb81424dae915d483c694ded.png,-12.4,2692,74.0,161.68924860593435
20240107200057_b4ea1d036d5a4f07b52d085eb6ba16f3.png,-12.3,2692,69.0,209.4234917844146
20240107200059_b225b80ecf084672ad0721aee4f4c352.png,-12.2,2692,64.0,345.378045828335
20240107200102_9beb769226ef4ad1b94b4e240b3745ff.png,-12.1,2692,67.0,341.34376788856827
20240107200104_80bedf99bd984fd7ac4f8700c74e8a53.png,-12.0,2692,67.0,159.45873275088232
20240107200107_d0e4a92ea4144412a3b047c49337568e.png,-11.9,2692,65.0,219.21339890308846
20240107200109_4cc5f3c400e84fbf832f8c18a0c85a72.png,-11.8,2692,69.0,323.69175401633896
20240107200112_f145e7405c294c2baa161a58f06da7d1.png,-11.7,2692,67.0,31.172748793581476
20240107200114_f0befa5297b64eff8d62df083a0ab9c2.png,-11.6,2692,73.0,231.9349182342547
20240107200117_e1fe14ec2a754b24a0040f886429726e.png,-11.5,2692,68.0,93.48861585495946
20240107200119_66fe3aa110344f8ba09f45766dc3b684.png,-11.4,2692,71.0,225.95200304901238
20240107200121_7f2c7d8033ef4729b62273cbbc87025a.png,-11.3,2692,71.0,263.77463503108237
20240107200124_23d8265b5e3244138bafb8769c8c4bd2.png,-11.2,2692,74.0,164.95787925631325
20240107200126_0119d30875b24852bb0aec8c4bc8cc67.png,-11.1,2692,68.0,89.66105141724907
20240107200129_1bc31947bf714ee79f8801573a8baebe.png,-11.0,2692,72.0,201.93518255327012
20240107200131_f7da9ef4de0e46828dd3a8a0e63dbc43.png,-10.9,2692,65.0,281.64772286303406
20240107200134_025b43d7cfb24f75832de2760e3ee701.png,-10.8,2692,73.0,205.0808553911906
20240107200137_c23a6933035b43e0ad385e9b70b847e0.png,-10.7,2692,72.0,324.40117703937517
20240107200139_0fd3878513e049c9a36b2e9d5561cd73.png,-10.6,2692,68.0,228.87188692636232
20240107200142_ca518e4870294ed7be8e1c01b0bd71e9.png,-10.5,2692,68.0,335.062511358855
20240107200144_2af3d488746f4246ad6040c26238a5a1.png,-10.4,2692,74.0,116.23899574609094
20240107200147_86412dcf077e44e8a425f349c370c103.png,-10.3,2692,65.0,53.143634454727945
20240107200149_8efe7cc979ee4fefa584b93f3b481c76.png,-10.2,2692,67.0,33.904843755989845
20240107200151_c6c964aadd764ebab8fba7a2720d03a7.png,-10.1,2692,72.0,333.3058350686573
20240107200154_b710d4c31ba54160a435f7930c338574.png,-10.0,2692,68.0,172.43592825872176
20240107200156_288e82724fc3462f93d1d0593de8cbb3.png,-9.9,2692,69.0,306.82654964454076
20240107200159_1b1e36afe85842919b3d66323e2377d6.png,-9.8,2692,66.0,114.59577382934202
20240107200202_83ab2ecc04f741ecaba093ef57384ec2.png,-9.7,2692,69.0,316.55363482729047
20240107200204_a22ee57b48b84f16a8d39b38ae5f8c10.png,-9.6,2692,71.0,278.91237915509106
20240107200207_0791cfc35df24ae48a6b6d91c76d361b.png,-9.5,2692,68.0,305.89710987617633
20240107200210_fc03c09ca18545c6867f3981e8aa8e82.png,-9.4,2692,64.0,203.56087904478616
20240107200212_d62e4600c3ad40fcb55037087ae669fd.png,-9.3,2692,69.0,139.46044875999473
20240107200215_8a0ae2764ecf4387ac90535618c6e465.png,-9.2,2692,69.0,118.05410322397039
20240107200217_5c387b53675740adb8c54c51b0931a1c.png,-9.1,2692,68.0,228.38062349468123
20240107200220_1f91693324dc4b39b4d753cc6ce8f811.png,-9.0,2692,71.0,10.964833530598867
20240107200222_3d4ca20024614cf399f3231017a4ef8f.png,-8.9,2692,66.0,44.083892251034044
20240107200224_9fa8356bf0814d57beb791702d10e30c.png,-8.8,2692,66.0,92.32916912616282
20240107200227_b7491b1fcaf04d348797cbd2e81052d0.png,-8.7,2692,64.0,23.66491570936129
20240107200229_8c04922b7c5b44dfbdde490b267cdb02.png,-8.6,2692,71.0,298.41373511635396
20240107200232_66443b9bd3224d04b7ba73933fefa8bb.png,-8.5,2692,71.0,257.7302163020978
20240107200234_d25a8b08c6a24950b82b6344324bca0d.png,-8.4,2692,64.0,127.00368691699626
20240107200237_0804b7b4ff9e4a948bff0c844e8d4ec9.png,-8.3,2692,68.0,200.1907021509886
20240107200240_47584d617af04d478a10101579e00444.png,-8.2,2692,65.0,91.99820365214273
20240107200242_838775ca5ca94fdeb7793a1d1bfc2d82.png,-8.1,2692,72.0,331.62008463604656
20240107200245_ae3099f0cced4ba2b8c8b7f7c5248f9d.png,-8.0,2692,67.0,217.91695225844626
20240107200247_dd09bce088a44e388edee1fd15623180.png,-7.9,2692,64.0,19.044280089912164
20240107200249_eb547aa177094e6faf3ffcf39e4229e6.png,-7.8,2692,71.0,6.191254163148199
20240107200252_fbe22098ccda4ce8b022d9511a8f8739.png,-7.7,2692,73.0,59.75738573085725
20240107200254_0e0880ab276845d1a7ac61f39702f722.png,-7.6,2692,65.0,217.42898787045334
20240107200257_e2b2be95513c4a3e9b5a8c5bd6420ed0.png,-7.5,2692,67.0,139.30710646626164
20240107200259_de6e022bab2446d59eab700ff50394ce.png,-7.4,2692,68.0,327.73541897093594
20240107200302_a2b350e9eda945cf9fcd2bcc61cb7526.png,-7.3,2692,70.0,23.449917178419316
20240107200304_c8c5c4347ac94ea68b96349af11dfc9c.png,-7.2,2692,73.0,0.46795097845872213
20240107200307_d496a203eef447a583b3767fcf30e36c.png,-7.1,2692,67.0,187.09423272346868
20240107200309_ee9a73f417ea4427b2fb949259875fbb.png,-7.0,2692,67.0,22.68095575825604
20240107200312_fff15df4a3c74aee98217a0ca2753bb7.png,-6.9,2692,66.0,114.8362713830645
20240107200314_8e9dfc1d7087415a822518b57eb6582c.png,-6.8,2692,64.0,216.96240917941245
20240107200317_f48ab8f76006459eae8ec5eb1c5eb3a3.png,-6.7,2692,70.0,239.39189299143317
20240107200319_2c137daa8dc14ffd9469343dee920f16.png,-6.6,2692,65.0,58.53894196747311
20240107200321_7390270927e7436d8457acdeb5ba4bb5.png,-6.5,2692,69.0,161.11266579036152
20240107200324_86439bad956a465281fb160784655645.png,-6.4,2692,64.0,13.895205359165693
20240107200326_63f6b9a023ca4e22a88583c1c72bc0fe.png,-6.3,2692,72.0,67.65666848029974
20240107200328_699e7ffe33bd4c83865b8441343afcb1.png,-6.2,2692,67.0,3.547883737763504
20240107200331_f6cf5f76e1e84818913862b3a056c1e0.png,-6.1,2692,64.0,129.94859629344379
20240107200333_4253912ae4e5481ea669bd0282410fc8.png,-6.0,2692,74.0,97.85606728021922
20240107200335_ba185136d9ce4011b2312dbfb3ee5c68.png,-5.9,2692,68.0,152.95218144965065
20240107200338_f06438f528a44be1af2bd3cda05fb42d.png,-5.8,2692,73.0,312.55498636726054
20240107200340_810595c8e34041d5b27054930619d6c0.png,-5.7,2692,68.0,245.8482845613732
20240107200343_4ac30626d02847bc94aa650705519f3d.png,-5.6,2692,72.0,1.5011012018208447
20240107200345_62ae2ec3426c479f976fe03b6b88deca.png,-5.5,2692,64.0,203.55592336835002
20240107200347_4ad448753b134b70964d583780066181.png,-5.4,2692,70.0,35.9858176143137
20240107200350_90075ba7d1764bc8a974b59781261744.png,-5.3,2692,66.0,20.4458311341366
20240107200352_b01dd765953147178a7e0900664f2e11.png,-5.2,2692,65.0,260.7910069745282
20240107200354_e69ed545384a4c3a978388a555816497.png,-5.1,2692,69.0,307.15458234545196
20240107200357_891da96c49224be2a0cb9be768093dcb.png,-5.0,2692,72.0,39.88187893730925
20240107200359_7602a52a857e47478cd78c059ffd1426.png,-4.9,2692,67.0,105.32051007546495
20240107200402_56db962959ad4111842404baecd42ee7.png,-4.8,2692,64.0,262.3796532878017
20240107200404_455b28f798934e92a7e14ed7c1d09465.png,-4.7,2692,71.0,333.0218765140916
20240107200406_b8a06a434f1c460f92921935f279a3b7.png,-4.6,2692,64.0,156.10426421286422
20240107200409_a5ba965842a94412aea4eede98e16724.png,-4.5,2692,72.0,151.9979200130147
20240107200411_17445e43426f4b01a6ac3a73e70e9150.png,-4.4,2692,74.0,65.5386886960747
20240107200413_e9e57edd403b44bdb720be7a2665180a.png,-4.3,2692,64.0,153.54498702167655
20240107200416_8f4ed63be7f74b508e425762bd5fa9d9.png,-4.2,2692,73.0,13.046418992716138
20240107200418_29980e75dc0d4562a6c02d3b6b97123c.png,-4.1,2692,66.0,218.15015526453308
20240107200421_38847261a34f476f892f9525b26e92c2.png,-4.0,2692,69.0,16.857632056219444
20240107200423_d48e71f0e5d04bcebf6363302286338f.png,-3.9,2692,71.0,355.30649007986847
20240107200425_f7a5dfc0583a4cc3a671097f2b75cf82.png,-3.8,2692,71.0,120.43572671275696
20240107200428_4eb5b1f5fd75418cb84d89f8b2516173.png,-3.7,2692,67.0,339.8522206801739
20240107200430_6b761aa7223044b781f3d6a4c6bfedf1.png,-3.6,2692,74.0,114.97484894149916
20240107200433_8f21286fb1a347c18125a0c4d82ffee1.png,-3.5,2692,71.0,334.5966437179626
20240107200435_b5733e4791804cb0aa170b33393a1ac7.png,-3.4,2692,66.0,153.660701001106
20240107200438_85a7ae89b8424e9387a8bf388cca6eaa.png,-3.3,2692,74.0,123.32462234089883
20240107200440_28f06534380b416b97cdd0fde9e90352.png,-3.2,2692,68.0,46.730000894855934
20240107200442_d90e8efddb7342cfa29ca8acbcd25da1.png,-3.1,2692,70.0,237.7242767822027
20240107200445_a842f0e8d1a4488daec76ea56dd36417.png,-3.0,2692,69.0,150.14020406599636
20240107200447_341821892d2f401fb89ef4187426f6e4.png,-2.9,2692,70.0,326.71772718906016
20240107200450_f3b75ac6df1f439cb59b125cdcbee100.png,-2.8,2692,64.0,282.4698565305239
20240107200452_8daac925083944edbdacd11f00535b9e.png,-2.7,2692,74.0,200.15294109129735
20240107200455_f98806b9f14f40a0a11f67822e631956.png,-2.6,2692,64.0,101.64103279058813
20240107200457_5776e3c655674072968bd0b2b65d2e04.png,-2.5,2692,68.0,245.36405810611504
20240107200500_750c706e9c29427a824a64ed743f22f0.png,-2.4,2692,72.0,188.58066522872943
20240107200502_dd01aa979df44156b992d629ae6bd448.png,-2.3,2692,69.0,272.3861091019114
20240107200505_120ff4af77694ed08f1529ae9c48315f.png,-2.2,2692,71.0,195.98592478737697
20240107200507_ba38489ab5944fb7b1f829cf58b9872a.png,-2.1,2692,71.0,242.7933076067132
20240107200509_56479a2f47a54588888b727ba1bfc593.png,-2.0,2692,74.0,204.2121796826095
20240107200512_a347c7d691b54e4a97af12b1acd8b98c.png,-1.9,2692,71.0,274.85263530499793
20240107200514_05ed08a64d96480bbea8cbc8da156fd8.png,-1.8,2692,66.0,208.71743881621688
20240107200517_85363ba83b1a4fd2aa9e229fd6f76573.png,-1.7,2692,64.0,81.72204812213572
20240107200519_37830eab863541a5b0f7958baa04f5cf.png,-1.6,2692,64.0,284.3018826440768
20240107200521_8367bf2ba8f542568c9d582a9214b467.png,-1.5,2692,68.0,183.57144518417826
20240107200524_3f5c79b4b1654a7e8ac78ec9cda2255e.png,-1.4,2692,69.0,167.22655617762928
20240107200526_63694c8263be4fbdbdb7de4101efccaa.png,-1.3,2692,67.0,31.294317430596784
20240107200528_9b9b6b135f824fe09b8316a21b6933bc.png,-1.2,2692,69.0,152.25651026911493
20240107200531_99270a64068c4e968261753e3929e849.png,-1.1,2692,73.0,308.417075152701
20240107200533_d9e3274fe58b4fcf9bb2ae595211595b.png,-1.0,2692,66.0,245.55638126727257
20240107200536_1798707e8e104dd8877c390e8091a238.png,-0.9,2692,69.0,182.91081915825987
20240107200538_45fb019f3ee04115a3312d9de7c8d444.png,-0.8,2692,70.0,296.0493272901867
20240107200541_951366c2f2684cec8d5b87c74ca25f01.png,-0.7,2692,73.0,82.14701210180448
20240107200543_bce1b93517154b9797bd004a58e543b3.png,-0.6,2692,70.0,154.84886734388238
20240107200546_f8412bdadce54e78a20002c3d396cb8f.png,-0.5,2692,68.0,306.41477096009726
20240107200548_6fe59d669688487d9f66fa5ac7f8cc98.png,-0.4,2692,65.0,249.12037655116308
20240107200550_1718f8e899a043ea8bc7d7f9de38b132.png,-0.3,2692,65.0,302.0589524613173
20240107200553_85c8cc8314694d75847adeccbbd6dcf4.png,-0.2,2692,73.0,160.1028814554474
20240107200555_77ffbe440a774a6ea8c14d21c1a12170.png,-0.1,2692,68.0,283.22372950527455
20240107200557_ee2b98fb2aa340c29738f9b5d2e0ced9.png,-1.04e-12,2692,64.0,235.06335762159927
20240107200600_2a36d2ead8c144eaa9175425f16c24e2.png,0.1,2692,65.0,305.04177938928746
20240107200602_24e8e3fb08dc454b895c41662a09735b.png,0.2,2692,71.0,147.36820373973015
20240107200604_ceaf68c0e47b45fda3c57af0d9636cfa.png,0.3,2692,74.0,98.61036440398743
20240107200607_24e1b928f4b843cead67a6632296d3e9.png,0.4,2692,67.0,268.4730610444
20240107200609_cf9f024ef54948f297637eaf14a82c5c.png,0.5,2692,67.0,98.12838834679042
20240107200611_423195d10304483a91c68a32ecbeb01f.png,0.6,2692,68.0,267.6048637849986
20240107200614_0dc2b12cd33a436bb6010a0a99ad0c8c.png,0.7,2692,74.0,25.942505759606842
20240107200616_8134be40a8fe4b929bd866636f6448b5.png,0.8,2692,70.0,4.579959296977556
20240107200618_9137c3932a984761889e9709f6242bca.png,0.9,2692,71.0,152.53618542925963
20240107200621_88c7fcbe428341f3896c5b54a2184b71.png,1.0,2692,70.0,343.61896588638245
20240107200623_5b98847ab8e547e392483ced9dcd4511.png,1.1,2692,72.0,196.34910882207933
20240107200626_feefb9906f064acfa79eac3c3ab85bf7.png,1.2,2692,66.0,217.0764832989772
20240107200628_5ab3c764cb0d4c029f03d1e3ac4c54dc.png,1.3,2692,72.0,168.5297826570552
20240107200630_bc944fb44bf24ffa83f995b49adfa4d5.png,1.4,2692,74.0,55.03500771851766
20240107200633_ed083164edc2483d8441b4cc3e2d0602.png,1.5,2692,67.0,19.678409858344722
20240107200635_8feec9b7c4744641949205321d43ce57.png,1.6,2692,73.0,98.17112426176632
20240107200638_963b0eac522b4fa19fc0f7bfe1e9f4e4.png,1.7,2692,67.0,148.7981025406017
20240107200640_6fbbf4a375394e8c99be0dd173dbdb81.png,1.8,2692,71.0,237.46153019778734
20240107200643_6da3331dfc5e4ab79835471926e38d6b.png,1.9,2692,66.0,254.05440627075018
20240107200645_ddca688a3d954bebb4dd4ca69fc61592.png,2.0,2692,71.0,118.30110287989064
20240107200648_e5399afd658f44e7b285fbd5daec7ac1.png,2.1,2692,67.0,345.2830861620485
20240107200650_e9d9772a548845288aa618a613081e1c.png,2.2,2692,68.0,320.0711057721564
20240107200652_288e752f8b7a45d9b34708c8db98b294.png,2.3,2692,68.0,288.467263421028
20240107200655_0397feafe2734694bc7c898afcb40a9d.png,2.4,2692,69.0,142.72593444144442
20240107200657_887a4ca58fa94564af18867c12f2fc9f.png,2.5,2692,64.0,115.08387708359764
20240107200659_afee4cdc35b14a6f86c839d31f9b57f9.png,2.6,2692,72.0,320.7234836569219
20240107200702_ab74f7b67f4f43d98d3e50a2dafc8e31.png,2.7,2692,68.0,142.57091586221566
20240107200705_01e7f8f4822a4a4f9bab815055b904d9.png,2.8,2692,70.0,140.37999150122832
20240107200707_47de47cffcda41d6b022e1ab5fed9061.png,2.9,2692,68.0,205.87872212257963
20240107200710_38f0fb960c164d54ac946dfbefbb3ae8.png,3.0,2692,73.0,174.71896594481265
20240107200712_1d58524fc0834411a36e581c81c4ee51.png,3.1,2692,69.0,225.26456464782672
20240107200715_011b586cf928408f9e335ed48ede98cc.png,3.2,2692,67.0,210.05216990705455
20240107200717_b64d57c7f344457798aa9a84bbdd8182.png,3.3,2692,69.0,295.956171918096
20240107200720_166ff69508c244e7b704d37c65b65ce3.png,3.4,2692,69.0,173.5947864172584
20240107200722_c4e7fd30418d4b28a1b446243d67c3ea.png,3.5,2692,65.0,114.73102503295985
20240107200725_1b6995f49d7343d096964d628c67cf84.png,3.6,2692,69.0,325.41838955259834
20240107200728_cce059a20a7b449d8b766c03dca22609.png,3.7,2692,69.0,138.0201816862584
20240107200731_e4563ba5e2a2499b893b9e83c2c91134.png,3.8,2692,66.0,118.41399169735249
20240107200733_b32aa1b76184474c9762a4ec53f8fa54.png,3.9,2692,65.0,68.87199843917153
20240107200735_5ee8442023b844de8a2183a5134b1ce6.png,4.0,2692,65.0,91.55707034394403
20240107200738_c0fbadc5a2ce40c0a50014e4a3b4d408.png,4.1,2692,73.0,183.15206078309683
20240107200741_444afb20327142efb9c717611716825e.png,4.2,2692,64.0,83.1410750309542
20240107200743_c0be34feef154926873f97e066a0fda2.png,4.3,2692,74.0,311.2887294085361
20240107200746_f6fe12fc650f4a2e99875f5fc488a9c7.png,4.4,2692,72.0,56.17043393024985
20240107200748_f12f62f459574fb08cf2d840a9ebc6a8.png,4.5,2692,67.0,45.09925266030281
20240107200751_967a630244854cd68f5245c359f35a80.png,4.6,2692,73.0,348.45383090468164
20240107200753_ab9108bec1b54083ab3e9e739b12aa4d.png,4.7,2692,74.0,81.6437367949589
20240107200756_ad40c3fd318c451cb17e5977c6056427.png,4.8,2692,67.0,78.64077089172137
20240107200758_e718096a3f114194b8f3c35248108cba.png,4.9,2692,66.0,224.560534428653
20240107200800_a80f561cb31e4438a68cc4338435e009.png,5.0,2692,71.0,6.189693914502317
20240107200803_08d0a6584ca34f628fc496c9c843515d.png,5.1,2692,72.0,99.7914335838009
20240107200805_e2c06955cf664480b53649b227650f88.png,5.2,2692,74.0,228.6659474849637
20240107200807_528b10fac4734bb89a66edddaba3b656.png,5.3,2692,69.0,167.56814546597744
20240107200810_70bc14de9a834aa7a70d27f8449cb137.png,5.4,2692,67.0,96.59633369462905
20240107200812_50eae76f249e42028e9fe471f6e98a14.png,5.5,2692,67.0,32.20372578941107
20240107200814_45c9b6e418704048b4f8976a6245fd7b.png,5.6,2692,71.0,326.7870268432357
20240107200817_abb44e24910148ac98715344821ab695.png,5.7,2692,66.0,341.925276603414
20240107200819_2edbc44b5dd44fd6a026647e77b9bd2c.png,5.8,2692,64.0,3.593222022850062
20240107200821_5c5d3c9eb03144b8bc82e4a1bf94ba71.png,5.9,2692,73.0,73.30767885599194
20240107200824_bff71471a4e84424bb534faec4af1db8.png,6.0,2692,70.0,352.737759270838
20240107200826_f5909f8879a14460a6c80d5ac70f12e5.png,6.1,2692,73.0,319.5354001068986
20240107200829_e5fba3e7e8ce46feb2e3f8d86d2d52ce.png,6.2,2692,70.0,238.3150497480718
20240107200832_4e3a96e426554e618a3f9fe53a1d8f50.png,6.3,2692,67.0,65.9468559464638
20240107200835_4a73ddc97d00423e83d4ce1ac5fc3e90.png,6.4,2692,74.0,159.1670824928239
20240107200837_74da4bf2907445f0bab37ab7be119b32.png,6.5,2692,65.0,271.24486190088055
20240107200840_382d51f533c749ddaff5ace4ecd19d43.png,6.6,2692,71.0,206.66127721241358
20240107200842_36e1080094c842028984ed5daf0c1a94.png,6.7,2692,67.0,350.2821429379547
20240107200845_4038675cc601441098a759026aca8408.png,6.8,2692,65.0,193.35877704996935
20240107200847_d55ada58b9d34dc48ec3473cb44b4397.png,6.9,2692,74.0,47.604002398137965
20240107200850_f9d6b760701640ebb3081aafdf670831.png,7.0,2692,65.0,190.36820222818577
20240107200852_fe55a815826047c4b10b068eff870ca7.png,7.1,2692,74.0,93.15002684531174
20240107200855_3d68022a731c4f279c24c4f4ef2d99c5.png,7.2,2692,67.0,82.92408225680882
20240107200857_868fe97b285a4184a4c0287d04fe6ce0.png,7.3,2692,71.0,298.47103321378466
20240107200900_fb3bc0f130d648deb84648f3794306f4.png,7.4,2692,66.0,218.481360363674
20240107200902_eaf3c92cbc8f44f3936910364f2071be.png,7.5,2692,66.0,204.56731208982418
20240107200904_bb53f3c6173d4f6099383b5d8c610ad6.png,7.6,2692,65.0,357.41137229921617
20240107200907_95968f5adf6a4f808171a6aa407c001d.png,7.7,2692,68.0,108.35768286775965
20240107200909_6bd7f94b07be481ca3f39e90d7ff07a5.png,7.8,2692,69.0,114.99508878058512
20240107200912_a9b04e6074054ec29b9fc93e9eddc4b1.png,7.9,2692,72.0,243.86979749440923
20240107200915_db0e311739e744e587e3da6acfa21d00.png,8.0,2692,73.0,105.57782912460294
20240107200918_865298d9ac554b25a63fa5a49ebcbf71.png,8.1,2692,68.0,168.49729119477746
20240107200920_b0463f88eb2b4f848c04a7726452474e.png,8.2,2692,71.0,308.9807863381508
20240107200923_6a49b0b1bdaa44d394098c857f84261f.png,8.3,2692,65.0,324.6738095140815
20240107200925_1cef2a154ccc4b15b94482706537244d.png,8.4,2692,64.0,283.06951277765785
20240107200928_69381e2d594c46aca95eae6e58def174.png,8.5,2692,70.0,258.337619359302
20240107200930_026df4cf0ab14418ba89451a8dda91af.png,8.6,2692,71.0,267.6547085976787
20240107200933_f94f92bfc9264cd28358f12cbccde944.png,8.7,2692,67.0,233.23776918969807
20240107200935_224e7ab043b04f44ac1308f0328e62f9.png,8.8,2692,68.0,155.87273681133254
20240107200938_c96ad60204de4392b7c4d72986c4ea8f.png,8.9,2692,72.0,342.10916762199776
20240107200940_9aa9fc793ad54927b6a7cb58e212e819.png,9.0,2692,66.0,83.86424246486439
20240107200943_d00d536b47e648a49cdd18c278e21779.png,9.1,2692,65.0,292.2860339618693
20240107200945_f28492a011fd41b5ba1dae8d45c4a753.png,9.2,2692,67.0,194.87730364175115
20240107200948_ad1eafde023c4fbf8bc1064f4fa04b1c.png,9.3,2692,71.0,258.8106959242035
20240107200950_62a6d9a8c1a34e6881a183e1505123dc.png,9.4,2692,70.0,115.30402162868391
20240107200953_8b23adf3396a4d4ab0de75bd5b633b24.png,9.5,2692,71.0,11.950143395433397
20240107200955_e12d1c928df348198e65980e5bffbe7b.png,9.6,2692,74.0,105.49231079270882
20240107200958_1057a18075364217be64b926cc238d29.png,9.7,2692,74.0,284.7387950396008
20240107201000_77d04132391e4f75915bdbeb48e95d43.png,9.8,2692,73.0,114.20895095180262
20240107201003_ce5da7da204b46d69d33652dc6042de8.png,9.9,2692,66.0,335.71332223329
20240107201006_fcbd1f52f3f84763864c1b016d1600e3.png,10.0,2692,67.0,289.3689660133308
20240107201008_a28660cf9d1442ef8f6fabaf93858930.png,10.1,2692,67.0,218.79598900701131
20240107201011_4ff8ce28d0864e7e9437169f04d2700f.png,10.2,2692,73.0,188.31421485878738
20240107201013_840cae6fa0a84de9871cd337bf6257e2.png,10.3,2692,71.0,174.44521488293415
20240107201016_45f17260d952487abcd16a2a7e28b434.png,10.4,2692,68.0,279.5934795173173
20240107201018_7a681f2003e54dc7a3bed4bfe4dd0ddc.png,10.5,2692,65.0,324.76390398470267
20240107201021_ff3f9542e8ee4f38bb590c0c425286fa.png,10.6,2692,69.0,223.37015317707014
20240107201023_d6032ca38da847e083411eb5e75e34b2.png,10.7,2692,68.0,7.849445361877239
20240107201026_bd954558cb00403090539d63f14e3bcd.png,10.8,2692,66.0,200.88519061811252
20240107201028_20d0084658944b809814b71de4d95774.png,10.9,2692,73.0,112.15797901845966
20240107201031_e993bf4d33d6492d8bf383e448ef2f50.png,11.0,2692,67.0,269.11089511290936
20240107201034_8aacc9af765d4d8ca209c9e46968a9fc.png,11.1,2692,67.0,315.628215337756
20240107201036_7f1fe51941114e6f88dfd045cfc74875.png,11.2,2692,73.0,74.90065739901343
20240107201039_693fe522f4534de3803bad8e40a387b2.png,11.3,2692,72.0,20.119813079628415
20240107201041_a255ebb79a8f405cbf7b2ab6cd8d36cf.png,11.4,2692,74.0,135.34313884906166
20240107201044_3f7be337a7a74327bc2017fece85f5b2.png,11.5,2692,68.0,153.35303331968242
20240107201046_8f5396da51504a61a0219bbf27ed35e6.png,11.6,2692,70.0,11.926638298169191
20240107201049_75c965de79b444538978d7b689d7e43d.png,11.7,2692,67.0,221.6762319501667
20240107201052_6f6b31c6076f463e98489c5c090f1997.png,11.8,2692,66.0,131.9936323992655
20240107201054_3eb1b422321246d4b261e0c08c0a3bc0.png,11.9,2692,71.0,297.5395499247502
20240107201057_ed6abec66f744c689a0a3b5861a56587.png,12.0,2692,71.0,291.3131411893022
20240107201059_e1acade6e9794271b288ecdd4a3cb16f.png,12.1,2692,69.0,189.69650860495364
20240107201102_b863cd84bf6f4ebba66a2f36b5cb2144.png,12.2,2692,70.0,353.6090758644205
20240107201105_8e60e203d58e4cdb975a99e6cec4b335.png,12.3,2692,71.0,307.0532726948193
20240107201108_914692e356d44a05906ec1fbbdf1d478.png,12.4,2692,71.0,74.59653825610218
20240107201110_9e6cb448e1504a068e260a64d55d13ca.png,12.5,2692,70.0,310.36169685096235
20240107201113_1332a72094d8403ab47093d114bfa206.png,12.6,2692,70.0,4.116652399602527
20240107201115_636d90103d9a49e983cf46da1824c44f.png,12.7,2692,67.0,262.1592391949026
20240107201118_010ba55948c44c66a750a882dc689e5c.png,12.8,2692,65.0,81.90475069612063
20240107201121_abd62f70ac18491897295fa5fb405941.png,12.9,2692,66.0,173.86648033393385
20240107201123_b6e4efdf60b649a6ac0b14f9f0746fd5.png,13.0,2692,74.0,72.88078890297446
20240107201126_28dfc4e3f467472a88278f612da0e80a.png,13.1,2692,70.0,71.57548289199714
20240107201128_a9c98a14be2a4639a40b6073fa1e0ed3.png,13.2,2692,65.0,201.92313293164182
20240107201131_7680518965c14e5ea1431623c15167cb.png,13.3,2692,67.0,20.871745820741047
20240107201133_2761c9e1bc884f7bafe5fca631d8458e.png,13.4,2692,68.0,17.586901316213925
20240107201136_8ba92ac9192044faad534d687605713e.png,13.5,2692,70.0,89.01865888993581
20240107201138_3db3ae3374784536bb2c71e09dedb089.png,13.6,2692,69.0,87.21089108010537
20240107201141_b7f20c52c0c348088604edc781517b94.png,13.7,2692,69.0,193.54215771651047
20240107201143_b5712ad2b50547b989300f1f67ea082f.png,13.8,2692,68.0,270.0604600031929
20240107201146_e128a9c3403d44d799c321a6aa751cc4.png,13.9,2692,66.0,204.16643478372617
20240107201149_b6f1ae8cd03f437da9a851a18eb63896.png,14.0,2692,70.0,358.95542844628426
20240107201151_0ecdc6b2d10f485ab3e1e7dbadae13f9.png,14.1,2692,64.0,353.34030037914744
20240107201154_c5e93b82235b468c912302a47ca5f0b7.png,14.2,2692,70.0,110.14596425618441
20240107201156_9f57ee60ae9c47ba985e298c47d1da92.png,14.3,2692,66.0,30.74685542653727
20240107201159_105a83244c0941c8afd5efa334af604a.png,14.4,2692,74.0,344.0097956511799
20240107201201_d54efd9ed0594856a932ec089c7749eb.png,14.5,2692,64.0,114.49146656442727
20240107201204_c0066757670146b99d7dab5e4106d012.png,14.6,2692,68.0,128.0865838045071
20240107201207_facc9f2428fa4ebf96963066b259277f.png,14.7,2692,70.0,244.31581844604366
20240107201209_4a678e3b0abe4dc7978708663b4067c2.png,14.8,2692,67.0,35.73723131002936
